index,HeavyAtomMolWt,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,Chi0,Chi1,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,TPSA,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FractionCSP3,refractive_index,state,E_T(30),E_T^N,coor_0_atomic_No.,coor_1_atomic_No.,coor_2_atomic_No.,coor_3_atomic_No.,max_delta_X_coor_0,max_delta_X_coor_1,max_delta_X_coor_2,max_delta_X_coor_3,min_delta_X_coor_0,min_delta_X_coor_1,min_delta_X_coor_2,min_delta_X_coor_3,sum_delta_X_coor_0,sum_delta_X_coor_1,sum_delta_X_coor_2,sum_delta_X_coor_3,max_bond_order_coor_0,max_bond_order_coor_1,max_bond_order_coor_2,max_bond_order_coor_3,min_bond_order_coor_0,min_bond_order_coor_1,min_bond_order_coor_2,min_bond_order_coor_3,sum_bond_order_coor_0,sum_bond_order_coor_1,sum_bond_order_coor_2,sum_bond_order_coor_3,kappa1,kappa2,kappa3,phi,Exp. PLQY,Exp. kr,Exp. emission wavelength,Exp. emission energy,Exp. lifetime,Exp. knr,Ref.
105,827.63,0,0.509433962,1.037735849,1.698113208,1.290662601,36.06997438,25.5248437,-5.111688312,31.41788529,10.30402914,3.887801033,316.0040027,21.03,53,0,3,1,3,4,5,2,7,3,0,4,1,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.183673469,1.4448,1,40.7,0.309,6,8,7,7,0,0.89,0.49,0.49,0,0.89,0.49,0.49,0,0.89,0.98,0.98,1.5,1,1.5,1.5,1.5,1,1.5,1.5,3,1,3,3,36.108,12.749,5.015,6.108,0.8,156862.7451,517,2.398452611,5.1,39215.68627,"Chem. Sci., 2014,5, 4819-4830"
106,675.479,0,0.5,1.225,2.125,1.53985777,25.74154725,19.8701766,-4.731688312,20.21070635,6.5202758,1.950425905,231.661107,30.89,40,0,5,0,3,3,4,4,8,5,0,6,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,24.336,8.583,2.806,3.294,0.07,3.50E+05,510,2.431372549,0.2,4650000,"Inorg. Chem. 2021, 60, 12972-12983"
107,745.553,0,0.369565217,0.891304348,1.608695652,1.439669071,29.46516189,22.8701766,-5.511688312,22.91614662,7.304553236,2.153407132,265.3300228,26.59,46,0,5,0,3,3,5,5,10,5,0,6,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,27.69,9.653,3.095,3.639,0.17,1.13E+05,532,2.330827068,1.5,553333.3333,"Inorg. Chem. 2021, 60, 12972-12983"
108,659.48,0,0.461538462,1.179487179,2.076923077,1.545342975,25.03444047,19.38701336,-4.531688312,19.52478855,6.194752347,1.860477222,226.5475618,21.66,39,0,4,0,3,3,4,4,8,4,0,5,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,23.455,8.128,2.586,3.101,0.57,1.12E+05,546,2.271062271,5.1,84313.72549,"Inorg. Chem. 2021, 60, 12972-12983"
109,591.398,0,0.606060606,1.090909091,1.606060606,1.528064369,21.31082583,16.33326645,-2.971688312,17.49687063,5.740428427,1.92241367,196.303495,30.26,33,0,4,2,3,5,2,2,4,4,0,5,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.214285714,1.4969,1,33.9,0.099,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,20.102,7.06,2.469,3.043,0.24,136363.6364,624,1.987179487,1.76,431818.1818,"Inorg. Chem. 2018, 57, 7, 3825–3832"
110,687.486,0,0.585365854,1.024390244,1.43902439,1.419869787,28.05131281,19.54360988,-2.971688312,24.61074586,7.695845232,3.10168987,247.2230319,30.26,41,0,4,2,3,5,2,2,4,4,0,5,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.388888889,1.4969,1,33.9,0.099,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,27.322,9.048,3.757,4.62,0.12,129000,646,1.919504644,0.93,946236.5591,"Inorg. Chem. 2018, 57, 7, 3825–3832"
111,591.398,0,0.606060606,1.090909091,1.606060606,1.50962738,21.31082583,16.33326645,-2.971688312,17.49687063,5.740428427,1.92241367,196.303495,30.26,33,0,4,2,3,5,2,2,4,4,0,5,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.214285714,1.4969,1,33.9,0.099,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,20.102,7.06,2.469,3.043,0.34,114000,593,2.091062395,2.98,221476.5101,"Inorg. Chem. 2018, 57, 7, 3825–3832"
112,687.486,0,0.585365854,1.024390244,1.43902439,1.411264881,28.05131281,19.54360988,-2.971688312,24.61074586,7.695845232,3.10168987,247.2230319,30.26,41,0,4,2,3,5,2,2,4,4,0,5,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.388888889,1.4969,1,33.9,0.099,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,27.322,9.048,3.757,4.62,0.25,176000,610,2.032786885,1.42,528169.0141,"Inorg. Chem. 2018, 57, 7, 3825–3832"
113,639.446,0,0.810810811,1.621621622,2.486486486,1.542606667,24.84420602,17.90286868,-3.561688312,20.49069652,6.282236889,2.142470971,218.8396576,26.54,37,0,5,0,4,4,3,2,5,5,0,6,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161290323,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,23.68,7.84,2.796,3.479,0.18,2.57E+05,517,2.398452611,0.7,1171428.571,"J. Mater. Chem. C, 2022,10, 210-218"
114,709.52,0,0.651162791,1.348837209,2.139534884,1.485427841,28.56782066,20.90286868,-4.341688312,23.15530483,7.061005637,2.320175748,252.5085734,22.24,43,0,5,0,4,4,4,3,7,5,0,6,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.135135135,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,27.003,8.913,3.068,3.802,0.18,2.57E+05,539,2.300556586,0.7,1171428.571,"J. Mater. Chem. C, 2022,10, 210-218"
115,757.564,0,0.574468085,1.234042553,2.021276596,1.411634737,31.13673476,22.90286868,-4.861688312,25.25541772,7.806999764,2.552034105,275.5253864,22.24,47,0,5,0,4,4,5,3,8,5,0,6,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12195122,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,29.564,9.9,3.393,4.195,0.02,1.43E+04,525,2.361904762,1.4,700000,"J. Mater. Chem. C, 2022,10, 210-218"
116,759.56,0,0.659574468,1.382978723,2.191489362,1.411634737,31.13673476,22.90286868,-4.931688312,25.19406465,7.778369642,2.54084976,274.7450344,35.13,47,0,6,0,4,4,4,4,8,6,0,7,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.125,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,29.564,9.9,3.393,4.169,0.02,1.11E+04,524,2.366412214,1.8,544444.4444,"J. Mater. Chem. C, 2022,10, 210-218"
117,503.424,0,0.652173913,1.173913043,1.695652174,1.88624599,15.01829709,11.42068686,-1.611688312,12.7677927,4.265490822,1.315612775,145.2691976,11.8,23,0,2,0,2,2,0,4,4,4,0,5,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1.4072,1,37.4,0.207,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,14.199,5.011,1.607,2.368,0.24,43600,582,2.130584192,5.5,138181.8182,"Chem. Sci., 2016,7, 1653-1673"
118,445.27,0,1.047619048,1.904761905,2.714285714,2.090058164,14.6125197,10.09899076,-1.731688312,12.96778811,4.379543357,1.769727655,128.158821,26.43,21,0,3,0,2,2,1,1,2,3,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.176470588,1.406,1.5,36.5,0.179,6,8,8,7,0,0.89,0.89,0.49,0,0.89,0.89,0.49,0,0.89,0.89,0.98,1.5,1,2,1.5,1.5,1,2,1.5,3,1,2,3,14.583,5.274,2.222,2.705,0.22,48900,485,2.556701031,4.5,173333.3333,"Chem. Sci., 2016,7, 1653-1673"
119,631.328,0,0.787878788,1.454545455,2.212121212,1.802142566,23.22540387,15.62779364,-2.841688312,20.74319975,6.388285526,2.375059283,186.4921605,33.92,33,0,4,0,2,2,2,2,4,4,0,11,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.136363636,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,23.402,7.748,2.999,4.015,0.47,181000,595,2.084033613,2.6,203846.1538,"Chem. Sci., 2016,7, 1653-1673"
120,450.721,0,0.75,1.5,2.45,2.044284137,13.31962648,9.815515147,-1.501688312,11.18985685,3.57544091,1.082734002,124.1623563,11.8,20,0,2,0,2,2,1,2,3,2,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,12.535,4.263,1.433,2,0.025,49000,565,2.194690265,0.51,1911764.706,"Chem. Sci., 2016,7, 1653-1673"
121,714.963,0,0.547619048,1.071428571,1.69047619,1.483561266,29.18106932,19.92483806,-3.321688312,26.31663097,8.621146478,3.677369459,255.5023165,11.8,42,0,2,0,2,2,4,2,6,2,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.210526316,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,29.405,10.25,4.637,5.402,0.68,97100,533,2.326454034,7,45714.28571,"Chem. Sci., 2016,7, 1653-1673"
122,674.964,0,0.702702703,1.324324324,2,1.554252539,25.90504844,17.45851157,-2.321688312,23.77019422,7.624832589,3.334283467,230.4610152,11.8,37,0,2,0,2,2,2,3,5,3,0,5,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.25,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,25.934,8.748,3.923,4.899,0.25,24800,588,2.108843537,10.1,74257.42574,"Chem. Sci., 2016,7, 1653-1673"
123,450.721,0,0.7,1.25,1.8,2.044284137,13.31962648,9.815515147,-1.501688312,11.18985685,3.57544091,1.082734002,124.1623563,11.8,20,0,2,0,2,2,1,2,3,2,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,12.535,4.263,1.433,2,0.6,83300,491,2.525458248,7.2,55555.55556,"Chem. Sci., 2016,7, 1653-1673"
124,588.731,0,0.714285714,1.142857143,1.535714286,1.821374563,20.06011345,13.02585858,-1.921688312,18.12880395,5.360885935,2.215707197,161.885453,11.8,28,0,2,0,2,2,1,2,3,2,0,10,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,19.934,6.259,2.778,3.471,0.37,74000,518,2.393822394,5,126000,"Chem. Sci., 2016,7, 1653-1673"
125,581.452,0,0.806451613,1.35483871,1.870967742,1.787705846,21.32769817,15.05771587,-2.771688312,18.95438858,6.611134654,2.385774093,190.9983871,24.16,31,0,3,0,2,2,2,2,4,4,0,5,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.115384615,1.4448,1,40.7,0.309,6,7,7,7,0,0.49,0.49,0.49,0,0.49,0.49,0.49,0,0.49,0.98,0.98,1.5,2,1.5,1.5,1.5,2,1.5,1.5,3,2,3,3,21.528,8.045,3.037,4.042,0.6,69800,496,2.5,8.6,46511.62791,"Chem. Sci., 2016,7, 1653-1673"
126,687.486,0,0.414634146,0.829268293,1.292682927,1.46750833,26.70816706,20.3164297,-4.791688312,21.961505,7.687545491,2.68701319,240.5459279,30.26,41,0,4,0,3,3,5,2,7,4,0,5,2,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,26.24,10,3.697,4.118,0.6,113000,586,2.116040956,5.3,75471.69811,"Chem. Sci., 2016,7, 1653-1673"
127,615.42,0,0.542857143,0.914285714,1.314285714,1.675435157,24.32769817,16.57728339,-2.971688312,21.32240791,6.616297399,2.777184619,211.0450415,30.26,35,0,4,0,3,3,2,2,4,4,0,5,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.266666667,1.4448,1,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1.5,1.5,1,1,1.5,1.5,1,1,3,3,24.069,8.007,3.482,4.03,0.1,52600,595,2.084033613,1.9,473684.2105,"Chem. Sci., 2016,7, 1653-1673"
128,495.31,0,0.68,1.08,1.52,1.837622607,17.44938299,11.86095689,-1.931688312,15.33316086,4.615555587,1.759700622,152.2822021,30.26,25,0,4,0,3,3,2,0,2,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.5011,1,34.3,0.111,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,17.122,5.51,2.18,2.831,0.27,69200,546,2.271062271,3.9,187179.4872,"Chem. Sci., 2016,7, 1653-1673"
129,495.31,0,0.56,1,1.52,1.698896956,16.43251065,12.3501032,-2.711688312,13.56457774,4.676185607,1.698387949,149.1496436,30.26,25,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5011,1,34.3,0.111,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,16,6,2.304,2.537,0.26,83900,628,1.974522293,3.1,238709.6774,"Chem. Sci., 2016,7, 1653-1673"
130,591.398,0,0.606060606,1.03030303,1.424242424,1.568323439,23.17299763,15.56044663,-2.711688312,20.86421165,6.667610593,3.069820357,200.0691805,30.26,33,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,1.3441,1,45.6,0.46,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,23.402,8,3.805,4.216,0.27,58400,625,1.984,4.62,158008.658,"Chem. Sci., 2016,7, 1653-1673"
131,607.35,0,0.727272727,1.181818182,1.606060606,1.560259877,22.74191173,16.03517371,-3.771688312,19.8793684,7.116626342,2.803389267,193.1595467,82.86,33,0,8,0,3,3,3,0,3,8,0,9,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,1.4448,1,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,23.402,9.141,3.805,4.287,0.033,20600,661,1.875945537,1.6,604375,"Chem. Sci., 2016,7, 1653-1673"
